id,campaign_type,channel,topic,started_at,finished_at,total_count,ab_test,warmup_mode,hour_limit,subject_length,subject_with_personalization,subject_with_deadline,subject_with_emoji,subject_with_bonuses,subject_with_discount,subject_with_saleout,is_test,position
6135,bulk,mobile_push,happy birthday,2022-08-24 06:45:06.865369,2022-08-24 06:45:22,1604,,False,,96.0,False,False,True,True,False,False,,
6137,bulk,mobile_push,event,2022-08-24 15:45:07.347791,2022-08-24 15:46:06,4510,,False,,122.0,False,False,True,False,False,False,,
6146,bulk,mobile_push,sale out,2022-08-24 14:30:07.532869,2022-08-24 15:54:52,1031808,,False,,112.0,False,False,True,False,False,False,,
6151,bulk,mobile_push,happy birthday,2022-08-25 07:30:08.124061,2022-08-25 07:30:21,1604,,False,,96.0,False,False,True,True,False,False,,
6163,bulk,mobile_push,sale out,2022-08-25 15:00:08.377224,2022-08-25 15:23:44,246878,,False,,22.0,False,False,True,False,False,False,,
6201,bulk,mobile_push,offer after purchase,2022-08-26 16:15:07.730052,2022-08-26 16:15:19,1034,,False,,92.0,False,False,True,False,False,False,,
6202,bulk,mobile_push,happy birthday,2022-08-26 16:30:07.881706,2022-08-26 16:30:21,1844,,False,,96.0,False,False,True,True,False,False,,
6223,bulk,email,sale out,2022-08-29 10:09:51.473676,2022-08-29 10:20:02,248339,,False,,96.0,False,False,True,False,False,False,,
6225,bulk,mobile_push,offer after purchase,2022-08-29 09:30:07.861339,2022-08-29 09:30:20,1095,,False,,92.0,False,False,True,False,False,False,,
6226,bulk,mobile_push,happy birthday,2022-08-29 10:00:09.354016,2022-08-29 10:00:43,4866,,False,,96.0,False,False,True,True,False,False,,
6233,bulk,email,sale out,2022-09-01 07:00:10.501256,2022-09-01 07:05:15,118204,,False,,101.0,False,False,True,False,False,False,,
6251,bulk,email,sale out,2022-09-02 07:30:08.052105,2022-09-02 08:24:41,1291466,,False,,109.0,False,False,True,False,False,False,,
6252,bulk,mobile_push,offer after purchase,2022-08-30 07:15:07.855185,2022-08-30 07:15:23,989,,False,,92.0,False,False,True,False,False,False,,
6254,bulk,mobile_push,happy birthday,2022-08-30 07:15:07.847574,2022-08-30 07:15:30,1799,,False,,96.0,False,False,True,True,False,False,,
6270,bulk,mobile_push,sale out,2022-08-30 15:15:07.833354,2022-08-30 16:50:01,1044193,,False,,94.0,False,False,True,False,False,False,,
6283,bulk,email,sale out,2022-09-06 06:00:09.509663,2022-09-06 06:53:43,1340615,,False,,105.0,False,False,True,False,False,False,,
6289,bulk,email,sale out,2022-09-09 06:15:08.186525,2022-09-09 06:48:38,900829,,False,,91.0,False,False,True,False,False,False,,
6293,bulk,mobile_push,offer after purchase,2022-08-31 09:00:09.124245,2022-08-31 09:00:24,1109,,False,,92.0,False,False,True,False,False,False,,
6294,bulk,mobile_push,happy birthday,2022-08-31 09:15:07.282254,2022-08-31 09:15:19,1638,,False,,96.0,False,False,True,True,False,False,,
6308,bulk,mobile_push,offer after purchase,2022-09-01 07:15:08.076126,2022-09-01 07:15:29,1279,,False,,92.0,False,False,True,False,False,False,,
6309,bulk,mobile_push,happy birthday,2022-09-01 07:15:08.083553,2022-09-01 07:15:30,1704,,False,,96.0,False,False,True,True,False,False,,
6316,bulk,email,sale out,2022-09-13 06:00:11.017098,2022-09-13 07:55:40,2573688,,False,,100.0,False,False,True,False,False,False,,
6331,bulk,mobile_push,offer after purchase,2022-09-02 07:15:08.253622,2022-09-02 07:15:21,1065,,False,,92.0,False,False,True,False,False,False,,
6332,bulk,mobile_push,happy birthday,2022-09-02 08:00:10.688516,2022-09-02 08:00:28,1572,,False,,96.0,False,False,True,True,False,False,,
6333,bulk,mobile_push,event,2022-09-02 10:45:08.081511,2022-09-02 10:45:51,4456,,False,,122.0,False,False,True,False,False,False,,
6336,bulk,email,sale out,2022-09-08 06:00:09.012164,2022-09-08 06:04:49,81845,,False,,121.0,False,False,True,False,False,False,,
6338,bulk,mobile_push,sale out,2022-09-02 13:00:08.673524,2022-09-02 13:00:20,682,,False,,26.0,False,False,False,False,False,False,,
6339,bulk,mobile_push,sale out,2022-09-02 13:00:08.680950,2022-09-02 13:27:06,270894,,False,,23.0,False,False,True,False,False,False,,
6342,bulk,email,sale out,2022-09-15 06:15:08.513871,2022-09-15 06:18:42,78818,,False,,92.0,False,False,True,False,False,False,,
6367,bulk,mobile_push,happy birthday,2022-09-05 07:15:08.255525,2022-09-05 07:15:36,5220,,False,,96.0,False,False,True,True,False,False,,
6373,bulk,email,welcome campaign,2022-09-05 09:19:23.382342,,936079,,True,300,124.0,False,False,True,False,False,False,,
6374,bulk,email,sale out,2022-09-16 06:45:07.350985,2022-09-16 08:06:45,1875799,,False,,106.0,False,False,True,False,True,False,,
6375,bulk,mobile_push,leave review,2022-09-05 13:30:07.648261,2022-09-05 13:30:19,42,,False,,112.0,False,False,True,True,False,False,,
6376,bulk,mobile_push,leave review,2022-09-05 13:30:07.656532,2022-09-05 13:30:19,119,,False,,112.0,False,False,True,True,False,False,,
6378,bulk,email,welcome campaign,2022-09-05 13:43:11.524683,,926733,,True,500,124.0,False,False,True,False,False,False,,
6383,bulk,mobile_push,offer after purchase,2022-09-06 07:45:08.083740,2022-09-06 07:45:22,1175,,False,,92.0,False,False,True,False,False,False,,
6384,bulk,mobile_push,happy birthday,2022-09-06 08:15:07.972449,2022-09-06 08:15:19,1694,,False,,96.0,False,False,True,True,False,False,,
6393,bulk,mobile_push,leave review,2022-09-06 12:30:08.263472,2022-09-06 12:30:17,15,,False,,112.0,False,False,True,True,False,False,,
6394,bulk,mobile_push,leave review,2022-09-06 12:30:08.254909,2022-09-06 12:30:17,50,,False,,112.0,False,False,True,True,False,False,,
6400,bulk,mobile_push,sale out,2022-09-07 13:30:07.241806,2022-09-07 15:06:06,1059245,,False,,104.0,False,False,True,False,False,False,,
6401,bulk,mobile_push,sale out,2022-09-08 13:15:07.197850,2022-09-08 13:34:19,215722,,False,,18.0,False,False,True,False,False,False,,
6402,bulk,mobile_push,sale out,2022-09-09 13:45:07.901330,2022-09-09 14:46:53,861375,,False,,108.0,False,False,True,False,False,False,,
6403,bulk,mobile_push,sale out,2022-09-13 13:30:07.943031,2022-09-13 13:42:03,134915,,False,,90.0,False,False,True,False,False,False,,
6404,bulk,mobile_push,sale out,2022-09-16 13:30:08.152980,2022-09-16 14:27:55,851372,,False,,120.0,False,False,True,False,False,False,,
6405,bulk,mobile_push,sale out,2022-09-15 13:30:07.323775,2022-09-15 13:46:20,214134,,False,,17.0,False,False,True,False,False,False,,
6406,bulk,mobile_push,event,2022-09-13 10:45:07.804690,2022-09-13 10:45:43,4444,,False,,122.0,False,False,True,False,False,False,,
6411,bulk,mobile_push,offer after purchase,2022-09-07 09:45:07.449492,2022-09-07 09:45:20,1061,,False,,92.0,False,False,True,False,False,False,,
6429,bulk,mobile_push,leave review,2022-09-07 13:15:07.706631,2022-09-07 13:15:23,12,,False,,112.0,False,False,True,True,False,False,,
6430,bulk,mobile_push,leave review,2022-09-07 13:15:07.714136,2022-09-07 13:15:23,39,,False,,112.0,False,False,True,True,False,False,,
6438,bulk,mobile_push,offer after purchase,2022-09-08 07:00:10.224630,2022-09-08 07:00:31,946,,False,,92.0,False,False,True,False,False,False,,
6439,bulk,mobile_push,happy birthday,2022-09-08 07:00:10.232041,2022-09-08 07:00:35,1700,,False,,96.0,False,False,True,True,False,False,,
6440,bulk,mobile_push,leave review,2022-09-08 08:45:07.641830,2022-09-08 08:45:17,17,,False,,112.0,False,False,True,True,False,False,,
6441,bulk,mobile_push,leave review,2022-09-08 08:45:07.649253,2022-09-08 08:45:17,48,,False,,112.0,False,False,True,True,False,False,,
6456,bulk,mobile_push,offer after purchase,2022-09-09 12:15:07.410668,2022-09-09 12:15:23,1082,,False,,92.0,False,False,True,False,False,False,,
6457,bulk,mobile_push,happy birthday,2022-09-09 12:15:07.418309,2022-09-09 12:15:27,1681,,False,,96.0,False,False,True,True,False,False,,
6461,bulk,mobile_push,leave review,2022-09-09 12:30:08.054376,2022-09-09 12:30:14,14,,False,,112.0,False,False,True,True,False,False,,
6462,bulk,mobile_push,leave review,2022-09-09 12:30:08.062436,2022-09-09 12:30:14,64,,False,,112.0,False,False,True,True,False,False,,
6486,bulk,mobile_push,offer after purchase,2022-09-12 11:00:10.927153,2022-09-12 11:00:33,1198,,False,,92.0,False,False,True,False,False,False,,
6487,bulk,mobile_push,offer after purchase,2022-09-12 11:00:10.917409,2022-09-12 11:00:32,1168,,False,,92.0,False,False,True,False,False,False,,
6492,bulk,mobile_push,offer after purchase,2022-09-12 11:15:07.590973,2022-09-12 11:15:26,1149,,False,,92.0,False,False,True,False,False,False,,
6494,bulk,mobile_push,happy birthday,2022-09-12 11:15:07.598009,2022-09-12 11:15:47,1938,,False,,96.0,False,False,True,True,False,False,,
6495,bulk,mobile_push,happy birthday,2022-09-12 11:15:07.600196,2022-09-12 11:15:43,1715,,False,,96.0,False,False,True,True,False,False,,
6496,bulk,mobile_push,happy birthday,2022-09-12 11:15:07.602504,2022-09-12 11:15:46,1636,,False,,96.0,False,False,True,True,False,False,,
6497,bulk,mobile_push,leave review,2022-09-12 11:30:07.996818,2022-09-12 11:30:16,33,,False,,112.0,False,False,True,True,False,False,,
6498,bulk,mobile_push,leave review,2022-09-12 11:30:08.009250,2022-09-12 11:30:16,81,,False,,112.0,False,False,True,True,False,False,,
6509,bulk,mobile_push,offer after purchase,2022-09-13 07:00:08.744478,2022-09-13 07:00:33,1033,,False,,92.0,False,False,True,False,False,False,,
6510,bulk,mobile_push,happy birthday,2022-09-13 07:15:07.827209,2022-09-13 07:15:25,1700,,False,,96.0,False,False,True,True,False,False,,
6528,bulk,mobile_push,leave review,2022-09-13 12:30:07.480587,2022-09-13 12:30:19,21,,False,,112.0,False,False,True,True,False,False,,
6529,bulk,mobile_push,leave review,2022-09-13 12:30:07.489599,2022-09-13 12:30:19,39,,False,,112.0,False,False,True,True,False,False,,
6545,bulk,mobile_push,offer after purchase,2022-09-14 06:30:07.637505,2022-09-14 06:30:24,1065,,False,,92.0,False,False,True,False,False,False,,
6546,bulk,mobile_push,happy birthday,2022-09-14 06:30:07.645721,2022-09-14 06:30:28,1673,,False,,96.0,False,False,True,True,False,False,,
6567,bulk,mobile_push,leave review,2022-09-14 14:00:08.179302,2022-09-14 14:00:20,19,,False,,112.0,False,False,True,True,False,False,,
6569,bulk,mobile_push,leave review,2022-09-14 14:00:08.186776,2022-09-14 14:00:20,48,,False,,112.0,False,False,True,True,False,False,,
6583,bulk,mobile_push,offer after purchase,2022-09-15 08:45:07.735184,2022-09-15 08:45:21,1121,,False,,92.0,False,False,True,False,False,False,,
6584,bulk,mobile_push,happy birthday,2022-09-15 09:00:08.597579,2022-09-15 09:00:22,1736,,False,,96.0,False,False,True,True,False,False,,
6591,bulk,mobile_push,leave review,2022-09-15 12:30:08.489827,2022-09-15 12:30:23,22,,False,,112.0,False,False,True,True,False,False,,
6592,bulk,mobile_push,leave review,2022-09-15 12:30:08.497277,2022-09-15 12:30:23,37,,False,,112.0,False,False,True,True,False,False,,
6605,bulk,mobile_push,happy birthday,2022-09-16 07:15:07.877988,2022-09-16 07:15:26,1719,,False,,96.0,False,False,True,True,False,False,,
6615,bulk,mobile_push,leave review,2022-09-16 13:30:08.163758,2022-09-16 13:30:21,20,,False,,112.0,False,False,True,True,False,False,,
6616,bulk,mobile_push,leave review,2022-09-16 13:30:08.167666,2022-09-16 13:30:21,61,,False,,112.0,False,False,True,True,False,False,,
6633,bulk,email,welcome campaign,2022-09-19 07:06:58.112412,2022-12-07 17:31:10,757474,,True,800,124.0,False,False,True,False,False,False,,
6641,bulk,mobile_push,happy birthday,2022-09-19 14:45:07.480147,2022-09-19 14:45:40,5387,,False,,96.0,False,False,True,True,False,False,,
6642,bulk,mobile_push,leave review,2022-09-19 15:00:08.595885,2022-09-19 15:00:15,77,,False,,112.0,False,False,True,True,False,False,,
6643,bulk,mobile_push,leave review,2022-09-19 15:00:08.603231,2022-09-19 15:00:15,77,,False,,112.0,False,False,True,True,False,False,,
6653,bulk,mobile_push,offer after purchase,2022-09-20 07:45:07.335624,2022-09-20 07:45:19,1131,,False,,92.0,False,False,True,False,False,False,,
6654,bulk,mobile_push,happy birthday,2022-09-20 08:00:09.101086,2022-09-20 08:00:22,1755,,False,,96.0,False,False,True,True,False,False,,
6658,bulk,mobile_push,leave review,2022-09-20 12:00:08.795389,2022-09-20 12:00:18,21,,False,,112.0,False,False,True,True,False,False,,
6660,bulk,mobile_push,leave review,2022-09-20 12:30:07.774942,2022-09-20 12:30:14,99,,False,,112.0,False,False,True,True,False,False,,
6676,bulk,mobile_push,offer after purchase,2022-09-21 10:45:07.952445,2022-09-21 10:45:19,967,,False,,92.0,False,False,True,False,False,False,,
6677,bulk,mobile_push,happy birthday,2022-09-21 11:00:09.904606,2022-09-21 11:00:21,1720,,False,,96.0,False,False,True,True,False,False,,
6682,bulk,email,sale out,2022-09-22 07:15:07.602860,2022-09-22 07:18:03,76935,,False,,86.0,False,True,True,False,False,False,,
6683,bulk,mobile_push,sale out,2022-09-21 14:00:08.752084,2022-09-21 14:17:16,118974,,False,,98.0,False,False,True,False,False,False,,
6684,bulk,mobile_push,leave review,2022-09-21 15:15:08.070397,2022-09-21 15:15:18,25,,False,,112.0,False,False,True,True,False,False,,
6685,bulk,mobile_push,leave review,2022-09-21 15:30:08.078755,2022-09-21 15:30:14,117,,False,,112.0,False,False,True,True,False,False,,
6690,bulk,mobile_push,offer after purchase,2022-09-22 07:15:07.618082,2022-09-22 07:15:19,949,,False,,92.0,False,False,True,False,False,False,,
6691,bulk,mobile_push,happy birthday,2022-09-22 07:30:08.296500,2022-09-22 07:30:20,1804,,False,,96.0,False,False,True,True,False,False,,
6697,bulk,mobile_push,,2022-09-22 14:45:07.290669,2022-09-22 16:55:34,1784029,,False,,40.0,False,False,False,False,False,False,,
6698,bulk,mobile_push,sale out,2022-09-22 13:30:08.077892,2022-09-22 13:53:01,250426,,False,,14.0,False,True,True,False,False,False,,
6701,bulk,mobile_push,leave review,2022-09-22 15:45:08.152475,2022-09-22 15:45:24,113,,False,,112.0,False,False,True,True,False,False,,
6702,bulk,mobile_push,leave review,2022-09-22 15:45:08.160990,2022-09-22 15:45:23,22,,False,,112.0,False,False,True,True,False,False,,
6715,bulk,mobile_push,offer after purchase,2022-09-23 07:15:07.690560,2022-09-23 07:15:18,952,,False,,92.0,False,False,True,False,False,False,,
6716,bulk,mobile_push,happy birthday,2022-09-23 07:30:08.189544,2022-09-23 07:30:18,1615,,False,,96.0,False,False,True,True,False,False,,
6729,bulk,mobile_push,sale out,2022-09-23 14:00:08.673652,2022-09-23 14:17:51,148545,,False,,100.0,False,False,True,False,False,False,,
6730,bulk,mobile_push,leave review,2022-09-23 14:30:08.073187,2022-09-23 14:30:15,26,,False,,112.0,False,False,True,True,False,False,,
6731,bulk,mobile_push,leave review,2022-09-23 14:45:07.667016,2022-09-23 14:45:14,101,,False,,112.0,False,False,True,True,False,False,,
6733,bulk,mobile_push,sale out,2022-09-24 10:00:08.473103,2022-09-24 10:12:10,107362,,False,,84.0,False,False,True,False,False,False,,
6734,bulk,mobile_push,sale out,2022-09-25 11:00:10.421742,2022-09-25 11:34:26,311192,,False,,97.0,False,False,True,False,False,False,,
6747,bulk,email,sale out,2022-09-26 11:45:08.065853,2022-09-26 13:48:57,2833863,,False,,100.0,False,False,True,False,False,False,,
6756,bulk,mobile_push,offer after purchase,2022-09-26 10:45:07.332790,2022-09-26 10:45:17,1170,,False,,92.0,False,False,True,False,False,False,,
6764,bulk,mobile_push,happy birthday,2022-09-26 12:00:08.534668,2022-09-26 12:00:30,3474,,False,,96.0,False,False,True,True,False,False,,
6766,bulk,mobile_push,sale out,2022-09-26 14:15:07.546952,2022-09-26 16:03:13,1747395,,False,,100.0,False,False,True,False,False,False,,
6767,bulk,mobile_push,leave review,2022-09-26 15:15:07.366514,2022-09-26 15:15:18,60,,False,,112.0,False,False,True,True,False,False,,
6768,bulk,mobile_push,leave review,2022-09-26 15:30:07.750973,2022-09-26 15:30:17,296,,False,,112.0,False,False,True,True,False,False,,
6778,bulk,mobile_push,offer after purchase,2022-09-27 07:45:07.833881,2022-09-27 07:45:18,798,,False,,92.0,False,False,True,False,False,False,,
6780,bulk,mobile_push,happy birthday,2022-09-27 08:00:09.337068,2022-09-27 08:00:20,1605,,False,,96.0,False,False,True,True,False,False,,
6783,bulk,email,sale out,2022-09-28 08:14:41.896693,2022-09-28 08:29:53,444848,,False,,110.0,False,False,True,False,False,False,,
6790,bulk,mobile_push,leave review,2022-09-27 13:45:07.256985,2022-09-27 13:45:17,31,,False,,112.0,False,False,True,True,False,False,,
6791,bulk,mobile_push,leave review,2022-09-27 14:00:08.933243,2022-09-27 14:00:17,125,,False,,112.0,False,False,True,True,False,False,,
6799,bulk,mobile_push,event,2022-09-28 10:45:07.742372,2022-09-28 10:45:38,4232,,False,,122.0,False,False,True,False,False,False,,
6803,bulk,email,sale out,2022-09-29 07:57:07.003720,2022-09-29 08:01:02,75681,,False,,110.0,False,False,True,False,False,False,,
6804,bulk,mobile_push,offer after purchase,2022-09-28 10:15:08.199608,2022-09-28 10:15:23,900,,False,,92.0,False,False,True,False,False,False,,
6806,bulk,mobile_push,happy birthday,2022-09-28 10:30:07.534014,2022-09-28 10:30:19,1601,,False,,96.0,False,False,True,True,False,False,,
6807,bulk,mobile_push,sale out,2022-09-28 13:45:08.217107,,1732027,,False,,110.0,False,False,True,False,False,False,,
6808,bulk,mobile_push,leave review,2022-09-28 15:00:08.564452,2022-09-28 15:00:19,16,,False,,112.0,False,False,True,True,False,False,,
6810,bulk,mobile_push,leave review,2022-09-28 15:15:07.601267,2022-09-28 15:15:15,150,,False,,112.0,False,False,True,True,False,False,,
6821,bulk,mobile_push,happy birthday,2022-09-29 10:15:08.039447,2022-09-29 10:15:23,1736,,False,,96.0,False,False,True,True,False,False,,
6832,bulk,mobile_push,sale out,2022-09-29 15:00:09.005026,2022-09-29 16:02:31,237626,,False,,22.0,False,False,True,False,False,False,,
6834,bulk,email,sale out,2022-09-30 07:30:07.720873,2022-09-30 10:15:55,3148738,,False,,90.0,False,True,True,False,False,False,,
6835,bulk,mobile_push,leave review,2022-09-29 14:30:07.793269,2022-09-29 14:30:18,18,,False,,112.0,False,False,True,True,False,False,,
6836,bulk,mobile_push,leave review,2022-09-29 15:45:08.177393,2022-09-29 15:45:16,163,,False,,112.0,False,False,True,True,False,False,,
6849,bulk,mobile_push,offer after purchase,2022-09-30 07:45:08.042281,2022-09-30 07:45:28,851,,False,,92.0,False,False,True,False,False,False,,
6851,bulk,mobile_push,happy birthday,2022-09-30 07:45:08.039388,2022-09-30 07:45:33,1580,,False,,96.0,False,False,True,True,False,False,,
6859,bulk,mobile_push,sale out,2022-09-30 13:00:10.021722,2022-09-30 14:05:29,1292161,,False,,90.0,False,True,True,False,False,False,,
6860,bulk,mobile_push,leave review,2022-09-30 14:00:08.741122,2022-09-30 14:00:17,19,,False,,112.0,False,False,True,True,False,False,,
6861,bulk,mobile_push,leave review,2022-09-30 15:15:07.769139,2022-09-30 15:15:18,110,,False,,112.0,False,False,True,True,False,False,,
6884,bulk,email,sale out,2022-10-03 09:02:19.637828,2022-10-03 14:20:59,2855332,,False,,122.0,False,False,True,False,False,False,,
6886,bulk,mobile_push,happy birthday,2022-10-03 10:15:08.207304,2022-10-03 10:15:38,5104,,False,,96.0,False,False,True,True,False,False,,
6893,bulk,mobile_push,sale out,2022-10-03 14:45:08.158997,2022-10-03 16:25:05,1605697,,False,,116.0,False,False,True,False,False,False,,
6894,bulk,mobile_push,leave review,2022-10-03 15:30:07.840820,2022-10-03 15:30:14,55,,False,,112.0,False,False,True,True,False,False,,
6895,bulk,mobile_push,leave review,2022-10-03 16:00:08.245130,2022-10-03 16:00:16,300,,False,,112.0,False,False,True,True,False,False,,
6902,bulk,mobile_push,offer after purchase,2022-10-04 06:45:07.846459,2022-10-04 06:45:20,752,,False,,92.0,False,False,True,False,False,False,,
6903,bulk,mobile_push,happy birthday,2022-10-04 07:15:08.353457,2022-10-04 07:15:19,1553,,False,,96.0,False,False,True,True,False,False,,
6919,bulk,mobile_push,sale out,2022-10-04 12:00:08.404446,2022-10-04 13:57:39,1711881,,False,,102.0,False,False,True,False,False,False,,
6920,bulk,mobile_push,leave review,2022-10-04 14:00:09.930382,2022-10-04 14:00:20,24,,False,,112.0,False,False,True,True,False,False,,
6921,bulk,mobile_push,leave review,2022-10-04 15:00:08.264256,2022-10-04 15:00:16,146,,False,,112.0,False,False,True,True,False,False,,
6930,bulk,mobile_push,offer after purchase,2022-10-05 08:30:08.055696,2022-10-05 08:30:23,848,,False,,92.0,False,False,True,False,False,False,,
6931,bulk,mobile_push,happy birthday,2022-10-05 08:45:07.734053,2022-10-05 08:45:20,1594,,False,,96.0,False,False,True,True,False,False,,
6936,bulk,email,sale out,2022-10-06 06:38:12.306174,2022-10-06 06:42:04,73398,,False,,102.0,False,False,True,False,False,True,,
6945,bulk,mobile_push,sale out,2022-10-05 14:45:08.014894,2022-10-05 16:32:42,1832769,,False,,92.0,False,False,True,False,False,False,,
6946,bulk,mobile_push,leave review,2022-10-05 15:15:08.245774,2022-10-05 15:15:23,841,,False,,112.0,False,False,True,True,False,False,,
6947,bulk,mobile_push,leave review,2022-10-05 15:45:07.946813,2022-10-05 15:45:23,857,,False,,112.0,False,False,True,True,False,False,,
6959,bulk,mobile_push,offer after purchase,2022-10-06 08:00:09.227662,2022-10-06 08:00:23,892,,False,,92.0,False,False,True,False,False,False,,
6960,bulk,mobile_push,happy birthday,2022-10-06 08:15:08.122083,2022-10-06 08:15:21,1530,,False,,96.0,False,False,True,True,False,False,,
6963,bulk,email,sale out,2022-10-07 06:45:08.305013,2022-10-07 09:10:05,3027326,,False,,92.0,False,True,True,False,False,False,,
6973,bulk,mobile_push,sale out,2022-10-06 14:00:08.922531,2022-10-06 15:11:23,232931,,False,,24.0,False,False,True,False,False,False,,
6978,bulk,mobile_push,leave review,2022-10-06 15:00:09.756450,2022-10-06 15:00:17,31,,False,,112.0,False,False,True,True,False,False,,
6979,bulk,mobile_push,leave review,2022-10-06 15:15:07.861180,2022-10-06 15:15:15,147,,False,,112.0,False,False,True,True,False,False,,
6989,bulk,mobile_push,offer after purchase,2022-10-07 07:15:07.797072,2022-10-07 07:15:20,802,,False,,92.0,False,False,True,False,False,False,,
6990,bulk,mobile_push,happy birthday,2022-10-07 07:30:07.396617,2022-10-07 07:30:18,1620,,False,,96.0,False,False,True,True,False,False,,
6997,bulk,mobile_push,sale out,2022-10-07 12:00:08.951733,2022-10-07 13:17:21,1833440,,False,,92.0,False,True,True,False,False,False,,
7001,bulk,mobile_push,leave review,2022-10-07 14:30:07.896813,2022-10-07 14:30:16,25,,False,,112.0,False,False,True,True,False,False,,
7002,bulk,mobile_push,leave review,2022-10-07 14:45:07.396430,2022-10-07 14:45:14,126,,False,,112.0,False,False,True,True,False,False,,
7028,bulk,email,sale out,2022-10-10 08:00:08.768710,2022-10-10 10:00:43,2555551,,False,,120.0,False,False,True,False,False,False,,
7032,bulk,mobile_push,offer after purchase,2022-10-10 08:15:07.335452,2022-10-10 08:15:24,2535,,False,,92.0,False,False,True,False,False,False,,
7034,bulk,mobile_push,happy birthday,2022-10-10 08:45:07.334735,2022-10-10 08:45:26,5213,,False,,96.0,False,False,True,True,False,False,,
7037,bulk,mobile_push,sale out,2022-10-10 14:00:08.781106,2022-10-10 14:28:54,967490,,False,,102.0,False,False,True,False,False,False,,
7041,bulk,mobile_push,leave review,2022-10-10 14:30:07.368198,2022-10-10 14:30:19,63,,False,,112.0,False,False,True,True,False,False,,
7042,bulk,mobile_push,leave review,2022-10-10 15:00:08.965756,2022-10-10 15:00:17,299,,False,,112.0,False,False,True,True,False,False,,
7053,bulk,mobile_push,offer after purchase,2022-10-11 09:00:09.051491,2022-10-11 09:00:20,740,,False,,92.0,False,False,True,False,False,False,,
7054,bulk,mobile_push,happy birthday,2022-10-11 09:15:07.583309,2022-10-11 09:15:16,1525,,False,,96.0,False,False,True,True,False,False,,
7063,bulk,mobile_push,sale out,2022-10-11 14:30:07.797550,2022-10-11 15:24:20,1539767,,False,,112.0,False,False,True,False,False,False,,
7065,bulk,mobile_push,leave review,2022-10-11 15:15:08.161411,2022-10-11 15:15:17,14,,False,,112.0,False,False,True,True,False,False,,
7066,bulk,mobile_push,leave review,2022-10-11 15:30:08.168566,2022-10-11 15:30:14,108,,False,,112.0,False,False,True,True,False,False,,
7078,bulk,mobile_push,offer after purchase,2022-10-12 07:15:07.814658,2022-10-12 07:15:19,824,,False,,92.0,False,False,True,False,False,False,,
7079,bulk,mobile_push,happy birthday,2022-10-12 07:45:07.405796,2022-10-12 07:45:16,1554,,False,,96.0,False,False,True,True,False,False,,
7080,bulk,mobile_push,event,2022-10-12 10:45:07.517090,2022-10-12 10:45:29,4200,,False,,122.0,False,False,True,False,False,False,,
7086,bulk,email,sale out,2022-10-13 08:15:08.261268,2022-10-13 08:18:48,73520,,False,,96.0,False,False,True,False,False,False,,
7095,bulk,mobile_push,leave review,2022-10-12 16:30:07.724352,2022-10-12 16:30:17,25,,False,,112.0,False,False,True,True,False,False,,
7096,bulk,mobile_push,leave review,2022-10-12 16:45:07.350844,2022-10-12 16:45:13,111,,False,,112.0,False,False,True,True,False,False,,
7105,bulk,email,sale out,2022-10-14 09:59:37.344034,2022-10-14 11:58:48,2262804,,False,,90.0,False,True,True,False,False,False,,
7108,bulk,mobile_push,offer after purchase,2022-10-13 08:30:07.864687,2022-10-13 08:30:20,910,,False,,92.0,False,False,True,False,False,False,,
7109,bulk,mobile_push,happy birthday,2022-10-13 09:00:08.858723,2022-10-13 09:00:19,1629,,False,,96.0,False,False,True,True,False,False,,
7110,bulk,mobile_push,sale out,2022-10-13 13:30:08.108069,2022-10-13 13:39:28,240967,,False,,19.0,False,False,True,False,False,False,,
7119,bulk,mobile_push,leave review,2022-10-13 14:30:08.214924,2022-10-13 14:30:16,23,,False,,112.0,False,False,True,True,False,False,,
7120,bulk,mobile_push,leave review,2022-10-13 15:00:09.070149,2022-10-13 15:00:15,97,,False,,112.0,False,False,True,True,False,False,,
7129,bulk,mobile_push,offer after purchase,2022-10-14 07:30:07.897806,2022-10-14 07:30:19,900,,False,,92.0,False,False,True,False,False,False,,
7131,bulk,mobile_push,happy birthday,2022-10-14 07:45:07.885176,2022-10-14 07:45:17,1537,,False,,96.0,False,False,True,True,False,False,,
7147,bulk,mobile_push,sale out,2022-10-14 14:30:07.961282,2022-10-14 15:19:19,1629506,,False,,17.0,False,True,True,False,False,False,,
7149,bulk,mobile_push,leave review,2022-10-14 16:15:07.541097,2022-10-14 16:15:19,30,,False,,112.0,False,False,True,True,False,False,,
7150,bulk,mobile_push,leave review,2022-10-14 16:30:08.024773,2022-10-14 16:30:14,114,,False,,112.0,False,False,True,True,False,False,,
7180,bulk,email,sale out,2022-10-17 10:32:39.030687,2022-10-17 12:56:11,2088633,,False,,120.0,False,False,True,False,False,False,,
7181,bulk,mobile_push,offer after purchase,2022-10-17 08:00:10.194301,2022-10-17 08:00:27,1116,,False,,92.0,False,False,True,False,False,False,,
7182,bulk,mobile_push,happy birthday,2022-10-17 08:15:07.358344,2022-10-17 08:15:25,4805,,False,,96.0,False,False,True,True,False,False,,
7188,bulk,email,sale out,2022-10-17 10:40:25.399619,2022-10-17 11:01:20,222539,,False,,120.0,False,False,True,False,False,False,,
7205,bulk,mobile_push,sale out,2022-10-17 13:00:09.834403,2022-10-17 13:27:31,856200,,False,,22.0,True,False,True,False,True,False,,
